min_Dtotal,row_distance,column_distance
0.327057371126172,0.327057371126172,0
0.327067559544837,0.327067559544837,0
0.326479334900789,0.326479334900789,0
0.32705737112617,0.32705737112617,0
0.327067559544835,0.327067559544835,0
0.32705737112617,0.32705737112617,0
0.326548736597037,0.326548736597037,0
0.327057371126172,0.327057371126172,0
0.326548736597037,0.326548736597037,0
0.326946155888441,0.326946155888441,0
0.326469146482124,0.326469146482124,0
0.326409933204538,0.326409933204538,0
0.326469146482124,0.326469146482124,0
0.325891110256739,0.325891110256739,0
0.326479334900787,0.326479334900787,0
0.327136961241083,0.327136961241083,0
0.326998157848589,0.326998157848589,0
0.327067559544837,0.327067559544837,0
0.326548736597037,0.326548736597037,0
0.32696749914563,0.32696749914563,0
0.326479334900789,0.326479334900789,0
0.326479334900787,0.326479334900787,0
0.326469146482122,0.326469146482122,0
0.327161854343366,0.327161854343366,0
0.326548736597037,0.326548736597037,0
