min_Dtotal,row_distance,column_distance
27.7136540854177,3.07774376417234,24.6359103212453
27.7853837211394,3.09326530612245,24.6921184150169
27.7136540854176,3.07774376417233,24.6359103212453
27.7136540854177,3.07774376417234,24.6359103212453
27.7136540854177,3.07774376417234,24.6359103212453
27.7136540854177,3.07774376417234,24.6359103212453
27.7136540854177,3.07774376417233,24.6359103212453
27.7136540854177,3.07774376417234,24.6359103212453
27.7136540854176,3.07774376417233,24.6359103212453
27.7136540854177,3.07774376417234,24.6359103212453
27.7136540854177,3.07774376417233,24.6359103212453
27.7853837211393,3.09326530612245,24.6921184150169
27.7136540854177,3.07774376417234,24.6359103212453
27.7853837211393,3.09326530612245,24.6921184150169
27.7136540854176,3.07774376417234,24.6359103212453
27.7136540854177,3.07774376417234,24.6359103212453
27.7136540854177,3.07774376417234,24.6359103212453
27.7853837211393,3.09326530612245,24.6921184150169
27.7853837211393,3.09326530612245,24.6921184150169
27.7853837211393,3.09326530612245,24.6921184150169
27.7136540854177,3.07774376417234,24.6359103212453
27.7136540854177,3.07774376417234,24.6359103212453
27.7136540854177,3.07774376417233,24.6359103212453
27.7853837211394,3.09326530612245,24.6921184150169
27.7136540854176,3.07774376417234,24.6359103212453
